Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HY,AY,HST,AST,Referee
20/09/2025,QPR,Stoke,1,0,H,3.0,6.0,5.0,3.0,7.0,1.0,T Robinson
20/09/2025,Sheffield United,Charlton,0,1,A,6.0,1.0,1.0,3.0,1.0,4.0,B Toner
21/09/2025,Bristol City,Oxford,1,3,A,8.0,5.0,4.0,1.0,2.0,6.0,J Brooks
22/09/2025,Millwall,Watford,1,0,H,7.0,4.0,1.0,0.0,2.0,4.0,J Smith
26/09/2025,West Brom,Leicester,1,1,D,3.0,3.0,2.0,5.0,5.0,1.0,S Martin
27/09/2025,Charlton,Blackburn,3,0,H,3.0,3.0,4.0,2.0,7.0,2.0,A Backhouse
27/09/2025,Coventry,Birmingham,3,0,H,3.0,4.0,1.0,2.0,5.0,0.0,T Kirk
27/09/2025,Ipswich,Portsmouth,2,1,H,5.0,4.0,1.0,2.0,5.0,4.0,A Kitchen
27/09/2025,Oxford,Sheffield United,0,1,A,3.0,5.0,1.0,1.0,3.0,2.0,B Speedie
27/09/2025,Preston,Bristol City,0,0,D,2.0,9.0,4.0,1.0,2.0,7.0,R Madley
27/09/2025,Sheffield Weds,QPR,1,1,D,5.0,4.0,2.0,2.0,5.0,4.0,J Brooks
27/09/2025,Southampton,Middlesbrough,1,1,D,6.0,3.0,2.0,6.0,2.0,1.0,F Hallam
27/09/2025,Stoke,Norwich,1,1,D,12.0,2.0,0.0,3.0,6.0,3.0,E Bell
27/09/2025,Swansea,Millwall,1,1,D,6.0,4.0,1.0,2.0,2.0,3.0,D Whitestone
27/09/2025,Watford,Hull,2,1,H,6.0,6.0,1.0,5.0,8.0,4.0,O Langford
27/09/2025,Wrexham,Derby,1,1,D,4.0,3.0,1.0,5.0,5.0,3.0,T Nield
30/09/2025,Birmingham,Sheffield Weds,2,2,D,10.0,4.0,3.0,2.0,5.0,3.0,M Donohue
30/09/2025,Blackburn,Swansea,1,2,A,7.0,3.0,3.0,2.0,3.0,4.0,L Doughty
30/09/2025,Bristol City,Ipswich,1,1,D,3.0,6.0,4.0,2.0,3.0,3.0,J Busby
30/09/2025,Derby,Charlton,1,1,D,5.0,2.0,2.0,0.0,3.0,3.0,G Ward
30/09/2025,Hull,Preston,2,2,D,5.0,3.0,0.0,1.0,5.0,5.0,J Smith
30/09/2025,Leicester,Wrexham,1,1,D,7.0,1.0,3.0,1.0,1.0,1.0,E Bell
30/09/2025,Middlesbrough,Stoke,0,0,D,5.0,8.0,2.0,0.0,4.0,5.0,D Webb
30/09/2025,Sheffield United,Southampton,1,2,A,4.0,5.0,3.0,4.0,3.0,5.0,A Herczeg
01/10/2025,Millwall,Coventry,0,4,A,3.0,3.0,2.0,2.0,3.0,5.0,L Smith
01/10/2025,Norwich,West Brom,0,1,A,4.0,3.0,1.0,4.0,5.0,1.0,S Allison
01/10/2025,Portsmouth,Watford,2,2,D,3.0,3.0,2.0,5.0,5.0,6.0,B Toner
01/10/2025,QPR,Oxford,0,0,D,9.0,1.0,3.0,1.0,1.0,0.0,R Ricardo
03/10/2025,Wrexham,Birmingham,1,1,D,5.0,5.0,0.0,2.0,4.0,3.0,R Madley
04/10/2025,Blackburn,Stoke,1,1,D,7.0,6.0,1.0,1.0,5.0,6.0,R Ricardo
04/10/2025,Bristol City,QPR,1,2,A,4.0,1.0,5.0,1.0,1.0,2.0,E Duckworth
04/10/2025,Derby,Southampton,1,1,D,3.0,5.0,4.0,2.0,5.0,6.0,O Langford
04/10/2025,Hull,Sheffield United,1,0,H,4.0,9.0,2.0,2.0,2.0,4.0,G Ward
04/10/2025,Millwall,West Brom,3,0,H,4.0,5.0,1.0,2.0,4.0,1.0,T Robinson
04/10/2025,Portsmouth,Middlesbrough,1,0,H,2.0,8.0,2.0,1.0,1.0,1.0,A Backhouse
04/10/2025,Preston,Charlton,2,0,H,3.0,4.0,0.0,2.0,3.0,0.0,J Linington
04/10/2025,Sheffield Weds,Coventry,0,5,A,13.0,8.0,1.0,1.0,0.0,10.0,A Herczeg
04/10/2025,Swansea,Leicester,1,3,A,2.0,5.0,2.0,1.0,7.0,7.0,D Webb
04/10/2025,Watford,Oxford,2,1,H,9.0,3.0,3.0,4.0,10.0,5.0,L Smith
05/10/2025,Ipswich,Norwich,3,1,H,8.0,8.0,1.0,3.0,9.0,4.0,T Kirk
17/10/2025,Middlesbrough,Ipswich,2,1,H,5.0,9.0,3.0,1.0,5.0,5.0,M Donohue
18/10/2025,Birmingham,Hull,2,3,A,9.0,7.0,2.0,7.0,8.0,7.0,R Ricardo
18/10/2025,Charlton,Sheffield Weds,2,1,H,2.0,4.0,1.0,2.0,5.0,4.0,T Reeves
18/10/2025,Coventry,Blackburn,2,0,H,2.0,7.0,0.0,2.0,5.0,3.0,S Allison
18/10/2025,Leicester,Portsmouth,1,1,D,14.0,4.0,1.0,2.0,6.0,3.0,F Hallam
18/10/2025,Norwich,Bristol City,0,1,A,3.0,9.0,2.0,3.0,4.0,6.0,T Nield
18/10/2025,Oxford,Derby,1,0,H,4.0,12.0,4.0,1.0,7.0,1.0,J Bell
18/10/2025,QPR,Millwall,1,2,A,8.0,3.0,2.0,4.0,3.0,5.0,A Herczeg
18/10/2025,Sheffield United,Watford,1,0,H,7.0,3.0,0.0,1.0,6.0,1.0,R Madley
18/10/2025,Southampton,Swansea,0,0,D,5.0,3.0,0.0,4.0,8.0,1.0,J Smith
18/10/2025,Stoke,Wrexham,1,0,H,6.0,4.0,2.0,0.0,3.0,3.0,T Bramall
18/10/2025,West Brom,Preston,2,1,H,8.0,4.0,2.0,1.0,6.0,5.0,A Kitchen
21/10/2025,Blackburn,Sheffield United,1,3,A,5.0,5.0,1.0,1.0,3.0,5.0,D Webb
21/10/2025,Bristol City,Southampton,3,1,H,2.0,3.0,1.0,2.0,4.0,7.0,A Backhouse
21/10/2025,Derby,Norwich,1,0,H,5.0,13.0,2.0,1.0,3.0,3.0,B Toner
21/10/2025,Hull,Leicester,2,1,H,1.0,7.0,1.0,2.0,6.0,4.0,M Donohue
21/10/2025,Ipswich,Charlton,0,3,A,16.0,3.0,0.0,3.0,5.0,8.0,F Hallam
21/10/2025,Millwall,Stoke,2,0,H,3.0,2.0,2.0,1.0,7.0,3.0,J Linington
21/10/2025,Portsmouth,Coventry,1,2,A,6.0,5.0,1.0,1.0,5.0,7.0,G Ward
21/10/2025,Preston,Birmingham,0,1,A,9.0,3.0,2.0,5.0,6.0,2.0,L Smith
22/10/2025,Sheffield Weds,Middlesbrough,0,1,A,6.0,5.0,3.0,1.0,3.0,7.0,T Kirk
22/10/2025,Swansea,QPR,0,1,A,6.0,3.0,1.0,4.0,2.0,4.0,J Busby
22/10/2025,Watford,West Brom,2,1,H,4.0,5.0,0.0,2.0,5.0,4.0,L Doughty
22/10/2025,Wrexham,Oxford,1,0,H,6.0,3.0,3.0,1.0,6.0,2.0,E Bell
24/10/2025,Preston,Sheffield United,3,2,H,2.0,4.0,4.0,1.0,3.0,3.0,F Hallam
25/10/2025,Blackburn,Southampton,2,1,H,6.0,5.0,3.0,1.0,6.0,5.0,R Madley
25/10/2025,Bristol City,Birmingham,1,0,H,0.0,6.0,2.0,1.0,1.0,1.0,J Linington
25/10/2025,Coventry,Watford,3,1,H,5.0,7.0,3.0,2.0,3.0,8.0,D Whitestone
25/10/2025,Derby,QPR,1,0,H,5.0,2.0,2.0,2.0,4.0,1.0,E Bell
25/10/2025,Hull,Charlton,1,1,D,6.0,2.0,2.0,1.0,4.0,5.0,A Kitchen
25/10/2025,Ipswich,West Brom,1,0,H,4.0,5.0,1.0,1.0,4.0,1.0,J Smith
25/10/2025,Middlesbrough,Wrexham,1,1,D,4.0,4.0,0.0,5.0,4.0,2.0,S Martin
25/10/2025,Millwall,Leicester,1,0,H,5.0,9.0,1.0,2.0,4.0,3.0,J Bell
25/10/2025,Portsmouth,Stoke,0,1,A,6.0,2.0,2.0,3.0,3.0,2.0,T Kirk
25/10/2025,Sheffield Weds,Oxford,1,2,A,8.0,3.0,0.0,0.0,5.0,4.0,P Tierney
25/10/2025,Swansea,Norwich,2,1,H,2.0,3.0,3.0,1.0,3.0,3.0,A Herczeg
31/10/2025,Wrexham,Coventry,3,2,H,3.0,6.0,2.0,1.0,7.0,5.0,A Backhouse
01/11/2025,Birmingham,Portsmouth,4,0,H,9.0,5.0,1.0,2.0,7.0,0.0,A Kitchen
01/11/2025,Charlton,Swansea,1,1,D,4.0,7.0,0.0,0.0,4.0,2.0,D Webb
01/11/2025,Leicester,Blackburn,0,2,A,7.0,4.0,0.0,1.0,1.0,5.0,T Nield
01/11/2025,Norwich,Hull,0,2,A,6.0,4.0,1.0,2.0,3.0,4.0,J Smith
01/11/2025,Oxford,Millwall,2,2,D,5.0,8.0,0.0,0.0,6.0,4.0,F Hallam
01/11/2025,QPR,Ipswich,1,4,A,3.0,2.0,4.0,0.0,5.0,7.0,S Allison
01/11/2025,Sheffield United,Derby,1,3,A,9.0,4.0,2.0,1.0,5.0,4.0,M Salisbury
01/11/2025,Southampton,Preston,0,2,A,8.0,2.0,1.0,3.0,2.0,3.0,M Donohue
01/11/2025,Stoke,Bristol City,5,1,H,4.0,10.0,3.0,0.0,8.0,5.0,J Bell
01/11/2025,Watford,Middlesbrough,3,0,H,1.0,7.0,2.0,1.0,4.0,4.0,J Busby
01/11/2025,West Brom,Sheffield Weds,0,0,D,8.0,3.0,1.0,1.0,6.0,2.0,B Toner
04/11/2025,Birmingham,Millwall,4,0,H,2.0,3.0,0.0,0.0,6.0,2.0,G Ward
04/11/2025,Bristol City,Blackburn,0,1,A,6.0,3.0,0.0,3.0,0.0,5.0,D Whitestone
04/11/2025,Charlton,West Brom,1,0,H,4.0,3.0,0.0,0.0,3.0,1.0,L Smith
04/11/2025,Coventry,Sheffield United,3,1,H,6.0,13.0,3.0,2.0,8.0,4.0,J Linington
04/11/2025,Derby,Hull,2,1,H,6.0,5.0,1.0,0.0,3.0,2.0,S Martin
04/11/2025,Ipswich,Watford,1,1,D,2.0,5.0,1.0,2.0,4.0,2.0,D Webb
04/11/2025,Leicester,Middlesbrough,1,1,D,3.0,6.0,6.0,1.0,2.0,4.0,A Herczeg
04/11/2025,Oxford,Stoke,0,3,A,10.0,7.0,1.0,3.0,1.0,6.0,L Doughty
05/11/2025,Portsmouth,Wrexham,0,0,D,10.0,3.0,3.0,3.0,7.0,3.0,R Madley
05/11/2025,Preston,Swansea,2,1,H,2.0,8.0,3.0,1.0,3.0,5.0,A Backhouse
05/11/2025,QPR,Southampton,1,2,A,12.0,1.0,1.0,3.0,5.0,2.0,J Bell
05/11/2025,Sheffield Weds,Norwich,1,1,D,9.0,4.0,0.0,4.0,6.0,3.0,E Duckworth
07/11/2025,Watford,Bristol City,1,1,D,6.0,4.0,2.0,1.0,10.0,4.0,P Tierney
08/11/2025,Blackburn,Derby,1,2,A,13.0,3.0,1.0,3.0,3.0,4.0,T Kirk
08/11/2025,Hull,Portsmouth,3,2,H,5.0,5.0,1.0,3.0,4.0,5.0,T Nield
08/11/2025,Middlesbrough,Birmingham,2,1,H,3.0,5.0,1.0,1.0,4.0,5.0,S Allison
08/11/2025,Millwall,Preston,1,1,D,10.0,6.0,2.0,2.0,4.0,6.0,S Martin
08/11/2025,Norwich,Leicester,1,2,A,6.0,3.0,1.0,1.0,3.0,7.0,D Whitestone
08/11/2025,Sheffield United,QPR,0,0,D,14.0,5.0,0.0,2.0,3.0,4.0,L Smith
08/11/2025,Southampton,Sheffield Weds,3,1,H,4.0,5.0,2.0,2.0,7.0,3.0,R Ricardo
08/11/2025,Stoke,Coventry,0,1,A,3.0,6.0,3.0,3.0,2.0,3.0,J Busby
08/11/2025,Swansea,Ipswich,1,4,A,4.0,5.0,5.0,3.0,4.0,4.0,E Duckworth
08/11/2025,West Brom,Oxford,2,1,H,11.0,5.0,0.0,0.0,6.0,4.0,J Miles
08/11/2025,Wrexham,Charlton,1,0,H,8.0,2.0,1.0,4.0,6.0,4.0,L Doughty
21/11/2025,Preston,Blackburn,1,2,A,3.0,7.0,1.0,0.0,4.0,6.0,P Tierney
22/11/2025,Birmingham,Norwich,4,1,H,3.0,8.0,1.0,2.0,6.0,7.0,A Backhouse
22/11/2025,Bristol City,Swansea,3,0,H,5.0,6.0,2.0,0.0,8.0,5.0,J Smith
22/11/2025,Charlton,Southampton,1,5,A,3.0,4.0,4.0,0.0,2.0,8.0,S Martin
22/11/2025,Coventry,West Brom,3,2,H,8.0,1.0,2.0,1.0,11.0,5.0,A Kitchen
22/11/2025,Derby,Watford,2,3,A,9.0,3.0,2.0,1.0,2.0,4.0,G Ward
22/11/2025,Ipswich,Wrexham,0,0,D,5.0,2.0,2.0,3.0,8.0,0.0,D Whitestone
22/11/2025,Leicester,Stoke,2,1,H,0.0,10.0,6.0,2.0,2.0,5.0,M Donohue
22/11/2025,Oxford,Middlesbrough,1,1,D,1.0,8.0,3.0,2.0,2.0,3.0,B Toner
22/11/2025,Portsmouth,Millwall,3,1,H,3.0,4.0,2.0,1.0,7.0,2.0,M Salisbury
22/11/2025,QPR,Hull,3,2,H,9.0,5.0,0.0,1.0,8.0,4.0,J Linington
23/11/2025,Sheffield Weds,Sheffield United,0,3,A,4.0,7.0,3.0,0.0,0.0,7.0,D Webb
25/11/2025,Hull,Ipswich,0,2,A,3.0,6.0,2.0,2.0,2.0,6.0,L Smith
25/11/2025,Middlesbrough,Coventry,2,4,A,8.0,3.0,0.0,0.0,2.0,8.0,M Donohue
25/11/2025,Norwich,Oxford,1,1,D,8.0,4.0,1.0,0.0,6.0,4.0,T Reeves
25/11/2025,Southampton,Leicester,3,0,H,11.0,3.0,1.0,0.0,8.0,2.0,G Ward
25/11/2025,Stoke,Charlton,3,0,H,5.0,0.0,1.0,1.0,4.0,2.0,T Nield
25/11/2025,Swansea,Derby,1,2,A,4.0,2.0,0.0,2.0,4.0,5.0,A Kitchen
25/11/2025,Watford,Preston,1,1,D,6.0,2.0,2.0,4.0,5.0,3.0,J Bell
26/11/2025,Blackburn,QPR,0,1,A,6.0,4.0,3.0,0.0,1.0,3.0,A Herczeg
26/11/2025,Millwall,Sheffield Weds,1,0,H,9.0,5.0,0.0,3.0,8.0,3.0,J Miles
26/11/2025,Sheffield United,Portsmouth,3,0,H,7.0,2.0,0.0,1.0,5.0,2.0,L Doughty
26/11/2025,West Brom,Birmingham,1,1,D,3.0,3.0,1.0,2.0,4.0,4.0,T Kirk
26/11/2025,Wrexham,Bristol City,2,0,H,2.0,4.0,1.0,2.0,4.0,3.0,R Ricardo
28/11/2025,Oxford,Ipswich,2,1,H,3.0,6.0,0.0,0.0,8.0,7.0,M Donohue
29/11/2025,Coventry,Charlton,3,1,H,6.0,3.0,1.0,1.0,8.0,4.0,D Webb
29/11/2025,Leicester,Sheffield United,2,3,A,4.0,9.0,2.0,1.0,3.0,3.0,A Backhouse
29/11/2025,Middlesbrough,Derby,2,1,H,9.0,8.0,0.0,2.0,4.0,1.0,J Linington
29/11/2025,Millwall,Southampton,3,2,H,9.0,6.0,1.0,2.0,7.0,8.0,B Toner
29/11/2025,Norwich,QPR,3,1,H,9.0,6.0,2.0,2.0,6.0,5.0,L Smith
29/11/2025,Portsmouth,Bristol City,0,1,A,4.0,4.0,3.0,0.0,2.0,5.0,S Allison
29/11/2025,Sheffield Weds,Preston,2,3,A,3.0,3.0,1.0,1.0,5.0,5.0,O Langford
29/11/2025,Stoke,Hull,1,2,A,7.0,8.0,2.0,4.0,7.0,6.0,L Doughty
29/11/2025,West Brom,Swansea,3,2,H,7.0,1.0,1.0,2.0,10.0,2.0,T Nield
29/11/2025,Wrexham,Blackburn,1,1,D,7.0,7.0,1.0,3.0,2.0,3.0,T Reeves
01/12/2025,Birmingham,Watford,2,1,H,6.0,6.0,3.0,2.0,5.0,4.0,A Herczeg
02/12/2025,Blackburn,Ipswich,1,1,D,9.0,3.0,1.0,3.0,3.0,2.0,O Langford
05/12/2025,Hull,Middlesbrough,1,4,A,2.0,5.0,1.0,0.0,2.0,5.0,D Whitestone
06/12/2025,Bristol City,Millwall,0,1,A,8.0,1.0,1.0,5.0,3.0,6.0,E Duckworth
06/12/2025,Derby,Leicester,1,3,A,6.0,3.0,3.0,2.0,5.0,4.0,J Smith
06/12/2025,Ipswich,Coventry,3,0,H,2.0,5.0,5.0,2.0,6.0,5.0,P Tierney
06/12/2025,Preston,Wrexham,1,1,D,16.0,2.0,1.0,1.0,7.0,3.0,L Smith
06/12/2025,QPR,West Brom,3,1,H,4.0,3.0,1.0,1.0,4.0,5.0,G Ward
06/12/2025,Sheffield United,Stoke,4,0,H,9.0,7.0,1.0,2.0,8.0,1.0,S Martin
06/12/2025,Southampton,Birmingham,3,1,H,7.0,8.0,1.0,1.0,8.0,4.0,D Webb
06/12/2025,Swansea,Oxford,2,0,H,10.0,2.0,2.0,4.0,4.0,4.0,A Backhouse
06/12/2025,Watford,Norwich,3,2,H,6.0,5.0,1.0,2.0,6.0,4.0,T Nield
09/12/2025,Blackburn,Oxford,1,1,D,9.0,3.0,1.0,2.0,5.0,1.0,L Doughty
09/12/2025,Charlton,Middlesbrough,1,2,A,5.0,5.0,4.0,1.0,3.0,7.0,O Langford
09/12/2025,Preston,Coventry,1,1,D,4.0,8.0,1.0,0.0,2.0,5.0,B Toner
09/12/2025,QPR,Birmingham,2,1,H,6.0,3.0,2.0,1.0,3.0,1.0,J Bell
09/12/2025,Sheffield United,Norwich,1,1,D,6.0,2.0,2.0,3.0,4.0,6.0,J Smith
09/12/2025,Southampton,West Brom,3,2,H,2.0,9.0,2.0,2.0,4.0,7.0,S Allison
09/12/2025,Swansea,Portsmouth,1,0,H,5.0,6.0,2.0,3.0,6.0,3.0,T Reeves
09/12/2025,Watford,Sheffield Weds,1,1,D,7.0,4.0,1.0,1.0,9.0,1.0,D Whitestone
10/12/2025,Bristol City,Leicester,2,2,D,10.0,3.0,2.0,3.0,11.0,5.0,J Linington
10/12/2025,Derby,Millwall,1,1,D,11.0,7.0,2.0,3.0,4.0,2.0,T Kirk
10/12/2025,Hull,Wrexham,2,0,H,8.0,2.0,0.0,1.0,6.0,1.0,A Kitchen
10/12/2025,Ipswich,Stoke,1,0,H,3.0,4.0,1.0,1.0,6.0,1.0,A Herczeg
12/12/2025,West Brom,Sheffield United,2,0,H,8.0,4.0,0.0,1.0,5.0,3.0,M Donohue
13/12/2025,Birmingham,Charlton,1,1,D,10.0,3.0,3.0,4.0,5.0,1.0,A Kitchen
13/12/2025,Coventry,Bristol City,1,0,H,4.0,5.0,1.0,3.0,4.0,8.0,S Martin
13/12/2025,Leicester,Ipswich,3,1,H,6.0,5.0,1.0,2.0,4.0,2.0,T Kirk
13/12/2025,Middlesbrough,QPR,3,1,H,9.0,4.0,1.0,0.0,7.0,5.0,J Smith
13/12/2025,Millwall,Hull,1,3,A,5.0,1.0,0.0,3.0,6.0,6.0,G Ward
13/12/2025,Norwich,Southampton,2,1,H,6.0,5.0,2.0,2.0,5.0,4.0,J Bell
13/12/2025,Oxford,Preston,1,2,A,9.0,9.0,1.0,2.0,8.0,2.0,J Linington
13/12/2025,Portsmouth,Blackburn,2,1,H,7.0,6.0,2.0,3.0,7.0,2.0,T Robinson
13/12/2025,Stoke,Swansea,2,1,H,6.0,7.0,3.0,4.0,5.0,6.0,R Ricardo
13/12/2025,Wrexham,Watford,2,2,D,7.0,1.0,3.0,6.0,3.0,3.0,J Miles
15/12/2025,Sheffield Weds,Derby,0,3,A,1.0,5.0,4.0,1.0,1.0,7.0,L Smith
19/12/2025,Swansea,Wrexham,2,1,H,5.0,7.0,2.0,2.0,5.0,1.0,O Langford
20/12/2025,Blackburn,Millwall,2,0,H,3.0,6.0,3.0,3.0,5.0,3.0,S Allison
20/12/2025,Bristol City,Middlesbrough,2,0,H,3.0,13.0,2.0,3.0,8.0,3.0,A Backhouse
20/12/2025,Charlton,Oxford,1,0,H,5.0,6.0,2.0,1.0,4.0,1.0,E Bell
20/12/2025,Derby,Portsmouth,1,1,D,6.0,4.0,1.0,1.0,6.0,1.0,F Hallam
20/12/2025,Hull,West Brom,1,0,H,8.0,3.0,4.0,4.0,1.0,1.0,R Ricardo
20/12/2025,Ipswich,Sheffield Weds,3,1,H,5.0,3.0,1.0,1.0,8.0,3.0,D Webb
20/12/2025,Preston,Norwich,1,1,D,4.0,3.0,2.0,3.0,4.0,1.0,S Martin
20/12/2025,QPR,Leicester,4,1,H,2.0,3.0,1.0,2.0,6.0,2.0,T Nield
20/12/2025,Sheffield United,Birmingham,3,0,H,8.0,4.0,1.0,3.0,9.0,1.0,S Hooper
20/12/2025,Southampton,Coventry,1,1,D,7.0,2.0,1.0,1.0,7.0,4.0,A Herczeg
20/12/2025,Watford,Stoke,1,0,H,7.0,5.0,3.0,3.0,5.0,1.0,B Toner
26/12/2025,Birmingham,Derby,1,1,D,12.0,1.0,3.0,1.0,9.0,1.0,B Toner
26/12/2025,Coventry,Swansea,1,0,H,7.0,4.0,0.0,2.0,7.0,2.0,S Allison
26/12/2025,Leicester,Watford,1,2,A,5.0,6.0,3.0,2.0,2.0,3.0,J Smith
26/12/2025,Middlesbrough,Blackburn,0,0,D,4.0,4.0,2.0,2.0,2.0,2.0,J Bell
26/12/2025,Millwall,Ipswich,0,0,D,2.0,4.0,1.0,2.0,6.0,4.0,T Robinson
26/12/2025,Norwich,Charlton,1,0,H,5.0,6.0,3.0,2.0,5.0,0.0,M Donohue
26/12/2025,Oxford,Southampton,2,1,H,5.0,7.0,2.0,1.0,6.0,5.0,L Doughty
26/12/2025,Portsmouth,QPR,1,1,D,9.0,3.0,1.0,2.0,2.0,3.0,J Linington
26/12/2025,Sheffield Weds,Hull,2,2,D,4.0,4.0,2.0,4.0,3.0,6.0,S Martin
26/12/2025,Stoke,Preston,0,0,D,10.0,2.0,4.0,2.0,3.0,4.0,T Kirk
26/12/2025,West Brom,Bristol City,1,2,A,9.0,4.0,1.0,3.0,4.0,3.0,W Finnie
26/12/2025,Wrexham,Sheffield United,5,3,H,7.0,5.0,1.0,2.0,8.0,7.0,A Kitchen
29/12/2025,Birmingham,Southampton,1,1,D,2.0,5.0,1.0,2.0,4.0,5.0,M Donohue
29/12/2025,Coventry,Ipswich,0,2,A,3.0,6.0,1.0,2.0,3.0,7.0,A Backhouse
29/12/2025,Leicester,Derby,2,1,H,3.0,4.0,1.0,2.0,2.0,2.0,G Ward
29/12/2025,Middlesbrough,Hull,0,1,A,10.0,2.0,1.0,4.0,5.0,1.0,L Doughty
29/12/2025,Millwall,Bristol City,2,1,H,1.0,8.0,4.0,1.0,2.0,3.0,D Webb
29/12/2025,Norwich,Watford,0,1,A,8.0,3.0,0.0,1.0,1.0,2.0,M Corlett
29/12/2025,Oxford,Swansea,0,1,A,1.0,5.0,2.0,4.0,2.0,5.0,A Herczeg
29/12/2025,Portsmouth,Charlton,2,1,H,5.0,11.0,2.0,2.0,5.0,4.0,P Tierney
29/12/2025,Sheffield Weds,Blackburn,0,0,D,2.0,7.0,2.0,3.0,0.0,2.0,O Langford
29/12/2025,Stoke,Sheffield United,1,2,A,6.0,2.0,0.0,1.0,3.0,4.0,J Busby
29/12/2025,West Brom,QPR,2,1,H,9.0,4.0,0.0,2.0,4.0,0.0,L Smith
29/12/2025,Wrexham,Preston,2,1,H,3.0,3.0,0.0,0.0,6.0,4.0,R Ricardo
01/01/2026,Blackburn,Wrexham,0,2,A,4.0,8.0,4.0,2.0,1.0,3.0,T Kirk
01/01/2026,Bristol City,Portsmouth,5,0,H,1.0,1.0,0.0,1.0,7.0,2.0,J Bell
01/01/2026,Charlton,Coventry,1,1,D,9.0,3.0,3.0,2.0,3.0,7.0,J Smith
01/01/2026,Derby,Middlesbrough,1,0,H,4.0,9.0,2.0,2.0,3.0,5.0,R Ricardo
01/01/2026,Hull,Stoke,0,1,A,6.0,6.0,3.0,2.0,1.0,6.0,C Pawson
01/01/2026,Ipswich,Oxford,2,1,H,9.0,2.0,1.0,4.0,6.0,1.0,W Finnie
01/01/2026,Preston,Sheffield Weds,3,0,H,4.0,7.0,2.0,0.0,7.0,1.0,G Ward
01/01/2026,QPR,Norwich,1,2,A,7.0,3.0,0.0,3.0,2.0,5.0,D Whitestone
01/01/2026,Sheffield United,Leicester,3,1,H,7.0,3.0,1.0,2.0,5.0,1.0,F Hallam
01/01/2026,Southampton,Millwall,0,0,D,6.0,6.0,1.0,3.0,2.0,3.0,T Nield
01/01/2026,Swansea,West Brom,1,0,H,4.0,5.0,2.0,5.0,3.0,7.0,J Linington
01/01/2026,Watford,Birmingham,3,0,H,4.0,4.0,1.0,2.0,6.0,2.0,L Smith
04/01/2026,Birmingham,Coventry,3,2,H,2.0,6.0,3.0,1.0,4.0,6.0,J Linington
04/01/2026,Blackburn,Charlton,2,2,D,2.0,5.0,1.0,4.0,5.0,4.0,D Webb
04/01/2026,Bristol City,Preston,0,2,A,6.0,3.0,0.0,2.0,2.0,3.0,P Tierney
04/01/2026,Derby,Wrexham,1,2,A,12.0,2.0,1.0,2.0,5.0,3.0,M Corlett
04/01/2026,Middlesbrough,Southampton,4,0,H,11.0,5.0,0.0,4.0,5.0,5.0,O Langford
04/01/2026,Millwall,Swansea,2,1,H,12.0,3.0,2.0,0.0,9.0,7.0,J Busby
04/01/2026,Norwich,Stoke,0,2,A,3.0,3.0,1.0,2.0,1.0,4.0,F Hallam
04/01/2026,QPR,Sheffield Weds,3,0,H,5.0,2.0,0.0,0.0,7.0,2.0,S Allison
05/01/2026,Leicester,West Brom,2,1,H,4.0,4.0,1.0,0.0,3.0,8.0,S Martin
16/01/2026,West Brom,Middlesbrough,2,3,A,4.0,1.0,2.0,0.0,6.0,5.0,J Smith
17/01/2026,Charlton,Sheffield United,1,0,H,9.0,7.0,4.0,1.0,4.0,2.0,O Langford
17/01/2026,Coventry,Leicester,2,1,H,5.0,3.0,1.0,4.0,6.0,6.0,L Smith
17/01/2026,Ipswich,Blackburn,3,0,H,7.0,6.0,0.0,4.0,7.0,0.0,A Kitchen
17/01/2026,Oxford,Bristol City,0,0,D,6.0,5.0,2.0,3.0,3.0,1.0,T Robinson
17/01/2026,Preston,Derby,0,1,A,5.0,10.0,2.0,5.0,2.0,4.0,F Hallam
17/01/2026,Sheffield Weds,Portsmouth,0,1,A,7.0,6.0,0.0,2.0,1.0,3.0,J Busby
17/01/2026,Southampton,Hull,1,2,A,8.0,2.0,0.0,2.0,7.0,3.0,S Allison
17/01/2026,Stoke,QPR,0,0,D,6.0,2.0,3.0,4.0,3.0,2.0,M Donohue
17/01/2026,Swansea,Birmingham,1,1,D,5.0,5.0,0.0,0.0,4.0,1.0,T Nield
17/01/2026,Watford,Millwall,0,2,A,4.0,4.0,4.0,4.0,3.0,4.0,R Ricardo
17/01/2026,Wrexham,Norwich,1,2,A,7.0,1.0,0.0,1.0,3.0,3.0,W Finnie
20/01/2026,Charlton,Derby,1,2,A,4.0,0.0,0.0,2.0,4.0,5.0,J Linington
20/01/2026,Coventry,Millwall,2,1,H,4.0,3.0,2.0,1.0,4.0,4.0,A Kitchen
20/01/2026,Ipswich,Bristol City,2,0,H,9.0,2.0,1.0,6.0,3.0,3.0,D Whitestone
20/01/2026,Oxford,QPR,0,0,D,2.0,6.0,1.0,2.0,1.0,2.0,W Finnie
20/01/2026,Preston,Hull,0,3,A,6.0,6.0,2.0,3.0,5.0,9.0,S Martin
20/01/2026,Sheffield Weds,Birmingham,0,2,A,3.0,11.0,2.0,1.0,1.0,7.0,L Doughty
20/01/2026,Swansea,Blackburn,3,1,H,4.0,3.0,2.0,3.0,4.0,2.0,A Backhouse
20/01/2026,West Brom,Norwich,0,5,A,10.0,2.0,3.0,1.0,2.0,7.0,J Bell
